,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,5,0,0,2,3,0,0,0,0,70209032.83515804,82426679.23130304,0.0,3851.4906441089297,0.007660919421722326
133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,3,0,0,2,0,1,3,0,0,9572984.70848663,153739696.59885904,30700000.0,281.5114279034233,0.002804248384933981
134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,55308170.19684029,65208313.28129447,84600000.0,2928.0472492463796,0.006089935940646572
135,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,5743675.256676992,109724338.27636325,205800000.0,0.0,0.00931856874089241
136,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,2,0,0,18014037.639639396,52534810.0420424,297900000.0,492.89176542474706,0.005326794933231885
137,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,10659007.393849088,57051101.31939034,419100000.0,0.0,0.009664512392372007
138,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47588848.34941192,20299287.62732069,236500000.0,2534.530749729237,0.005960383664058349
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,78758315.82032418,66489538.10573767,0.0,0.0,0.06784614488090054
140,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122178901.29902393,0.0,279200000.0,3485.578587166133,0.04128544177789492
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,81075850.17025541,63213733.85518956,0.0,4109.4589717306,0.008540780825307346
142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,78758315.82032418,49622725.1402255,84600000.0,0.0,0.06784614488090054
143,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133431585.50603035,0.0,115300000.0,0.0,0.14525563095054603
144,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,3,0,0,4796248.828313764,103853864.27803475,297900000.0,0.0,0.004349340951469473
145,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,25264619.9490356,30351526.042379983,297900000.0,0.0,0.018293912068115536
146,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,3,0,0,2,3,0,7,0,0,262659.1333503497,132607324.42319316,236500000.0,16.24137770030394,1.7528298086604522e-05
147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,1,0,0,49606453.13617767,95817338.24902001,30700000.0,0.0,0.044266447353301805
148,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56088522.96594387,20299287.62732069,236500000.0,1409.187744749008,0.023157001797201288
149,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,24285978.920747288,36098574.90447149,357700000.0,1035.6501014336513,0.0033346480431203076
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,230142470.870441,30518832.761027623,0.0,0.0,0.16877389479204866
151,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36616806.110203356,22167818.198803753,236500000.0,998.8845726282891,0.010989478582253421
152,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,26926209.953831982,41839881.74915449,267200000.0,0.0,0.027052172388674384
153,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,7,0,0,14465194.703175966,86937423.7776537,309900000.0,0.0,0.013186685831167824
154,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,5,3,1,1,0,0,14388746.484941293,80779304.40041687,297900000.0,615.3227437142463,0.0019572034281612636
155,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,33250517.0624452,40273672.383724004,267200000.0,0.0,0.03004533418716568
156,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,7,0,0,3,1,0,3,0,0,24222071.58503074,117272854.08334121,61400000.0,1284.2587150998738,0.0026538084992038117
157,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,6,0,0,0,0,29906199.355370477,42961233.04036915,236500000.0,768.1851285744569,0.009855518345272266
158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,70209032.83515804,32651440.14796943,84600000.0,1867.3894032043293,0.022982758265166974
159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,71665177.45742896,30518832.761027623,84600000.0,3178.616688979118,0.009685818699226429
160,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,42363509.746111095,61881638.71326314,115300000.0,2620.9024130011776,0.004638890682275156
161,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,2,0,0,3,0,0,13094776.81160612,172332608.38613707,61400000.0,0.0,0.01092945688218285
162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,2,7,6,4,0,0,1145374.9536306965,194525935.77801675,30700000.0,0.0,0.0006385587276010412
163,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,5,0,0,0,0,24285978.920747288,46566198.52594562,357700000.0,0.0,0.022230986954135386
164,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,3,0,7,0,0,25955029.079621047,116811072.58991337,61400000.0,0.0,0.02300349014127907
165,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,29420944.068801668,62697427.407930434,146000000.0,0.0,0.024780328770440355
166,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23631119.223749075,7332080.219521779,388400000.0,587.5063860368891,0.009097432130293955
167,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,42559278.951186776,14092235.304915495,267200000.0,2383.644206069414,0.005041632427868885
168,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0,3,0,0,0.0,108188708.59496582,521600000.0,0.0,0.0
169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,4,0,0,3,0,0,2620486.3260930283,122110982.7059677,84600000.0,0.0,0.002525596502749282
170,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25675165.39702306,26403379.542306438,357700000.0,0.0,0.02287678412900412
171,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,2,0,0,2,0,0,3601426.8482932146,98028013.4859955,606200000.0,76.46841268342169,0.0022336339892391486
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,1,2,0,0,3,0,0,35097512.521315284,164871376.2406206,0.0,0.0,0.03289909706473041
173,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,29585500.67100758,61881638.71326314,146000000.0,802.623835238436,0.008899207968708802
174,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,2,0,2,0,0,35365701.792447515,105575352.7644475,61400000.0,0.0,0.029604539023997428
175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,2,2,0,3,0,1,10285568.927274555,177953513.838997,30700000.0,0.0,0.007095064511248389
176,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,1,4,0,0,18812481.112656936,107687940.01991124,92100000.0,0.0,0.015428957102255642
177,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,7,0,6,0,0,14465194.703175966,94257520.37218624,176700000.0,0.0,0.013186685831167824
178,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,66377265.44417491,8453407.696608048,236500000.0,0.0,0.0904853976952017
179,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,45674695.85142934,24198032.45136138,205800000.0,0.0,0.04066066995690892
180,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,19037579.327419408,62129811.88112582,267200000.0,0.0,0.017399282232433942
181,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,7,0,0,2,2,0,7,0,0,1145374.9536306965,178686786.71639276,61400000.0,0.0,0.0006385587276010412
182,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,2,0,4,0,0,6591349.7821920505,86796047.14168952,176700000.0,356.5055246150789,0.0006912743865320951
183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,3,3,0,0,42363509.746111095,108177840.59443545,30700000.0,0.0,0.03865742235229297
184,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,1,0,0,23764056.399525374,47622264.35592437,267200000.0,0.0,0.025555591489428736
185,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,23764056.399525374,37683606.26190176,267200000.0,978.5509469514652,0.0038333387234143115
186,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,3,0,0,24222071.58503074,71112653.17314088,146000000.0,0.0,0.02211507082669843
